               datetime,    accX,    accY,    accZ
2019/09/12 13:57:02.008, -0.9864, -1.2711,  0.4749
2019/09/12 13:57:02.020,  0.5127, -0.1860, -0.3425
2019/09/12 13:57:02.048, -0.0759, -0.8136,  0.2344
2019/09/12 13:57:02.059,  0.1262, -0.6327,  0.0849
2019/09/12 13:57:02.079,  1.2022,  0.8157, -0.2574
2019/09/12 13:57:02.098, -0.2152, -0.2506, -0.2540
2019/09/12 13:57:02.119, -3.1865,  2.7200, -1.2863
2019/09/12 13:57:02.139,  1.3512,  0.7966,  1.5601
2019/09/12 13:57:02.159,  0.2649,  0.5802, -0.8786
2019/09/12 13:57:02.180,  0.4409,  0.1278, -0.0007
2019/09/12 13:57:02.199,  0.3656,  1.1318,  0.1015
2019/09/12 13:57:02.220,  0.1903,  0.2620,  0.0051
2019/09/12 13:57:02.240,  0.1835, -0.3788, -0.4307
2019/09/12 13:57:02.260, -0.0089, -1.1016, -0.3363
2019/09/12 13:57:02.280,  0.4642, -1.0135, -0.1298
2019/09/12 13:57:02.301,  0.4642, -1.0135, -0.1298
2019/09/12 13:57:02.321,  0.4286,  0.4228,  0.0504
2019/09/12 13:57:02.342,  0.1036, -0.2476, -1.2399
2019/09/12 13:57:02.361,  0.5163,  2.5428,  0.9878
2019/09/12 13:57:02.381,  0.3177, -0.1545, -0.6307
2019/09/12 13:57:02.400, -0.9335,  1.1313,  0.3985
2019/09/12 13:57:02.420, -0.4005,  0.3762,  0.3893
2019/09/12 13:57:02.440,  1.2512,  1.5987,  0.4159
2019/09/12 13:57:02.460,  0.1104,  0.1065, -0.0249
2019/09/12 13:57:02.480, -0.5833,  0.5952,  0.9494
2019/09/12 13:57:02.500,  0.2131, -0.1963, -0.5440
2019/09/12 13:57:02.520,  2.3379, -3.3389, -1.3560
2019/09/12 13:57:02.542, -2.9084,  2.8766,  1.4554
2019/09/12 13:57:02.560,  3.7017, -2.5273, -1.8572
2019/09/12 13:57:02.580,  0.0074,  1.4008, -0.7961
2019/09/12 13:57:02.600,  3.2447,  0.5228, -1.0455
2019/09/12 13:57:02.620, -0.3449,  3.8082,  2.8153
2019/09/12 13:57:02.640,  0.7528, -0.5496, -2.2902
2019/09/12 13:57:02.660, -3.6072, -0.8737, -0.7920
2019/09/12 13:57:02.680, -1.3321, -4.6718, -2.1595
2019/09/12 13:57:02.700, -1.3357, -2.5562, -1.2832
2019/09/12 13:57:02.721, -1.6932, -1.0491,  0.8399
2019/09/12 13:57:02.740, -4.2543,  2.3263,  2.0530
2019/09/12 13:57:02.760,  3.2295, -1.6707,  0.4218
2019/09/12 13:57:02.779, -3.1583,  0.8769,  0.8546
2019/09/12 13:57:02.799, -0.3156, -0.7413,  0.0904
2019/09/12 13:57:02.819,  1.2531, -0.3712,  0.6262
2019/09/12 13:57:02.838, -1.2586, -0.4870,  0.1767
2019/09/12 13:57:02.859, -0.1584, -2.5733,  0.5329
2019/09/12 13:57:02.879,  0.9149,  1.7997, -1.7309
2019/09/12 13:57:02.899,  2.0952,  0.0635,  0.1578
2019/09/12 13:57:02.920, -0.0291, -0.6728, -0.4820
2019/09/12 13:57:02.939, -0.6165, -0.0212, -0.1942
2019/09/12 13:57:02.970,  0.4459,  0.9275,  0.0195
2019/09/12 13:57:02.980, -0.9118, -1.8775,  1.1327
2019/09/12 13:57:02.999,  1.4075,  0.4600, -4.2637
2019/09/12 13:57:03.018,  0.9384,  0.6949, -0.3836
2019/09/12 13:57:03.039,  0.9850,  0.1334, -0.0328
2019/09/12 13:57:03.059, -0.4904, -1.1070, -0.5901
2019/09/12 13:57:03.078,  0.0096, -0.1717, -0.4511
2019/09/12 13:57:03.100,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.126,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.139,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.159,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.179,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.198,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.219,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.240,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.259,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.279,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.299,  0.1029, -0.2271, -0.4525
2019/09/12 13:57:03.319, -0.0792, -0.1266, -0.0674
2019/09/12 13:57:03.339, -0.2329,  0.9802, -2.2976
2019/09/12 13:57:03.360, -0.0114,  0.9124, -2.0363
2019/09/12 13:57:03.380, -0.0252,  0.8751, -2.1721
2019/09/12 13:57:03.400, -0.0379,  0.6891, -1.9696
2019/09/12 13:57:03.420, -0.2764,  1.4149, -0.9985
2019/09/12 13:57:03.441,  0.1797,  1.5705, -1.1710
2019/09/12 13:57:03.462, -0.1659,  1.1165, -1.2707
2019/09/12 13:57:03.484, -1.0223,  0.7669, -1.3853
2019/09/12 13:57:03.499, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.519, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.538, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.559, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.579, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.598, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.619, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.639, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.658, -1.7496,  1.2709, -1.2518
2019/09/12 13:57:03.678, -1.3013, -0.3339, -0.1571
2019/09/12 13:57:03.699,  0.4134,  2.8561, -0.5695
2019/09/12 13:57:03.718,  1.5437,  1.3955,  0.0601
2019/09/12 13:57:03.739, -0.4530,  0.3964,  0.5040
2019/09/12 13:57:03.760, -0.5331,  0.9395,  0.2205
2019/09/12 13:57:03.779, -3.0419, -0.8796, -0.7191
2019/09/12 13:57:03.799, -1.4958, -0.1259, -0.2606
2019/09/12 13:57:03.821, -0.8635,  2.8803, -0.7657
2019/09/12 13:57:03.840, -0.3300,  0.1467,  1.0989
2019/09/12 13:57:03.862,  0.4570,  0.8668, -1.2358
2019/09/12 13:57:03.880,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.083,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.085,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.087,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.089,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.091,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.093,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.095,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.097,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.099,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.101,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.103,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.106,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.108,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.110,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.112,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.114,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.116,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.118,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.120,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.122,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.125,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.127,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.129,  2.2986,  3.4623, -1.7597
2019/09/12 13:57:41.131,  2.2986,  3.4623, -1.7597
2019/09/12 14:01:52.096,  2.2986,  3.4623, -1.7597
2019/09/12 14:01:52.109, -0.4831,  2.2545, -0.2032
2019/09/12 14:01:52.113, -0.4831,  2.2545, -0.2032
2019/09/12 14:01:52.115, -0.4831,  2.2545, -0.2032
2019/09/12 14:01:52.117, -0.4831,  2.2545, -0.2032
2019/09/12 14:01:52.142,  2.5261, -0.9737,  1.0832
2019/09/12 14:01:52.146, -2.1137,  4.6637, -3.5710
2019/09/12 14:01:52.150,  6.0055,  0.1751,  1.3402
2019/09/12 14:01:52.160, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.162, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.164, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.168, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.170, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.178, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.180, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.184, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.186, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.189, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.192, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.193, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.196, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.198, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.200, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.206, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.208, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.211, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.218, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.220, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.223, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.225, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.227, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.230, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.233, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.235, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.240, -1.5118,  0.5797, -0.8518
2019/09/12 14:01:52.249, -0.4529, -0.0336,  3.4171
2019/09/12 14:01:52.251, -0.4529, -0.0336,  3.4171
2019/09/12 14:01:52.253, -0.4529, -0.0336,  3.4171
2019/09/12 14:01:52.254, -0.4529, -0.0336,  3.4171
2019/09/12 14:01:52.256, -0.4529, -0.0336,  3.4171
2019/09/12 14:01:52.279, -2.3156,  3.2037, -1.7973
2019/09/12 14:01:52.285, -1.7959,  2.5829, -1.9670
2019/09/12 14:01:52.288, -1.7959,  2.5829, -1.9670
2019/09/12 14:01:52.293, -1.7959,  2.5829, -1.9670
2019/09/12 14:01:52.296, -1.7959,  2.5829, -1.9670
2019/09/12 14:01:52.302, -2.1418,  2.2190, -1.5931
2019/09/12 14:01:52.305, -2.1418,  2.2190, -1.5931
2019/09/12 14:01:52.310, -2.1418,  2.2190, -1.5931
2019/09/12 14:01:52.315, -2.1418,  2.2190, -1.5931
2019/09/12 14:01:52.320, -2.1418,  2.2190, -1.5931
2019/09/12 14:01:52.330, -2.3171,  3.1583, -1.6556
2019/09/12 14:01:52.333, -2.3171,  3.1583, -1.6556
2019/09/12 14:01:52.338, -2.3171,  3.1583, -1.6556
2019/09/12 14:01:52.345, -2.1706,  2.4522, -1.5192
2019/09/12 14:01:52.353, -2.1706,  2.4522, -1.5192
2019/09/12 14:01:52.362, -2.1706,  2.4522, -1.5192
2019/09/12 14:01:52.369, -1.1189,  1.7937, -1.1410
2019/09/12 14:01:52.372, -1.1189,  1.7937, -1.1410
2019/09/12 14:01:52.375, -1.1189,  1.7937, -1.1410
2019/09/12 14:01:52.378, -1.1189,  1.7937, -1.1410
2019/09/12 14:01:52.381, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.383, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.386, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.388, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.392, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.395, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.398, -0.5981,  1.4102, -0.4468
2019/09/12 14:01:52.401, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.404, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.406, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.409, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.412, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.417, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.420, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.422, -0.6048,  1.8501,  0.5787
2019/09/12 14:01:52.426, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.429, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.432, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.435, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.438, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.441, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.444, -0.5973,  1.6716,  0.6112
2019/09/12 14:01:52.447, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.450, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.452, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.455, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.458, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.460, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.464, -0.9369,  1.7780, -1.0991
2019/09/12 14:01:52.467, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.470, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.473, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.475, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.478, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.481, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.484, -0.7822,  0.6190, -0.7946
2019/09/12 14:01:52.488, -0.6214, -0.8237,  2.2216
2019/09/12 14:01:52.492, -0.6214, -0.8237,  2.2216
2019/09/12 14:01:52.495, -0.6214, -0.8237,  2.2216
2019/09/12 14:01:52.498, -0.6214, -0.8237,  2.2216
2019/09/12 14:01:52.502, -0.6214, -0.8237,  2.2216
2019/09/12 14:01:52.505, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.508, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.512, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.515, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.519, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.522, -0.7775, -0.8142,  4.0202
2019/09/12 14:01:52.526, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.529, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.532, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.536, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.540, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.543, -0.7401,  0.4343,  1.7764
2019/09/12 14:01:52.546, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.550, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.553, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.556, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.560, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.562, -0.1681,  1.5029, -0.8517
2019/09/12 14:01:52.565, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.568, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.571, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.574, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.576, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.579, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.582, -0.5072,  1.8861, -3.3252
2019/09/12 14:01:52.587, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.589, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.591, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.595, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.598, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.601, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.604, -0.2701,  1.2768, -3.1556
2019/09/12 14:01:52.608, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.611, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.615, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.617, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.620, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.623, -0.1792,  0.4574, -1.0227
2019/09/12 14:01:52.627, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.629, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.633, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.636, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.639, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.642, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.645, -1.2085, -0.8419,  1.6557
2019/09/12 14:01:52.649, -1.7849, -0.2460,  2.4735
2019/09/12 14:01:52.652, -1.7849, -0.2460,  2.4735
2019/09/12 14:01:52.656, -1.7849, -0.2460,  2.4735
2019/09/12 14:01:52.659, -1.7849, -0.2460,  2.4735
2019/09/12 14:01:52.663, -1.7849, -0.2460,  2.4735
2019/09/12 14:01:52.666, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.670, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.672, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.675, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.678, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.681, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.684, -0.9658,  0.2821,  2.2115
2019/09/12 14:01:52.687, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.691, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.694, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.697, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.700, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.703, -0.4637,  0.5479,  0.4692
2019/09/12 14:01:52.706, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.708, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.711, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.714, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.717, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.720, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.723, -0.2865,  0.8765, -1.0874
2019/09/12 14:01:52.725, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.728, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.731, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.733, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.735, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.738, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.740, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.744, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.746, -0.0754,  0.8468, -1.3219
2019/09/12 14:01:52.749,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.752,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.755,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.758,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.760,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.764,  0.5154, -0.0554, -0.6446
2019/09/12 14:01:52.766,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.769,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.772,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.774,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.776,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.779,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.780,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.783,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.785,  0.3012, -0.1407,  0.0922
2019/09/12 14:01:52.788, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.790, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.792, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.795, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.797, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.799, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.802, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.804, -1.3190,  0.4890, -0.1698
2019/09/12 14:01:52.807, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.810, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.813, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.816, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.819, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.821, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.824, -1.3970,  0.7676,  1.0000
2019/09/12 14:01:52.826, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.829, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.830, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.832, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.834, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.837, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.840, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.843, -0.6291,  0.8065, -0.0942
2019/09/12 14:01:52.847, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.851, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.853, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.856, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.858, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.861, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.863, -0.8235,  0.9568, -1.3395
2019/09/12 14:01:52.866, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.868, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.870, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.872, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.876, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.879, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.881, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.883, -0.7278,  1.0198, -1.6641
2019/09/12 14:01:52.886, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.888, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.890, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.893, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.896, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.898, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.900, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.902, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.905, -0.2889,  1.4452, -1.3905
2019/09/12 14:01:52.907,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.911,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.913,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.915,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.916,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.918,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.921,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.923,  0.0834,  1.8477, -0.8833
2019/09/12 14:01:52.925, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.927, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.930, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.932, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.935, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.937, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.939, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.941, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.944, -0.4995,  0.1363, -1.1438
2019/09/12 14:01:52.947,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.949,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.952,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.954,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.957,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.959,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.961,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.964,  0.2033, -0.0921, -0.3237
2019/09/12 14:01:52.966,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.969,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.973,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.975,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.978,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.981,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.983,  0.7006, -0.0850, -1.2403
2019/09/12 14:01:52.985, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.988, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.990, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.992, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.995, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.996, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:52.999, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:53.004, -0.4261,  0.0777,  1.2523
2019/09/12 14:01:53.007, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.009, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.014, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.016, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.019, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.021, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.023, -1.3863,  0.3959,  3.0430
2019/09/12 14:01:53.026, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.027, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.029, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.033, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.035, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.038, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.040, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.042, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.044, -0.6538,  0.9627,  4.1362
2019/09/12 14:01:53.046, -0.8448,  0.1328,  1.5399
2019/09/12 14:01:53.050, -0.8448,  0.1328,  1.5399
2019/09/12 14:01:53.053, -0.8448,  0.1328,  1.5399
2019/09/12 14:01:53.056, -0.8448,  0.1328,  1.5399
2019/09/12 14:01:53.058, -0.8448,  0.1328,  1.5399
2019/09/12 14:01:53.060, -0.8448,  0.1328,  1.5399
